Window,Label,Max_Acc,Mean_Acc,Std_Acc,Max_Gyro,Mean_Gyro,Std_Gyro,Rep_Count,Smoothness
6689,6,0.0151972,0.00536316,0.00235131,0.0254581,0.0146731,0.00485501,0,0.00159939
6690,6,0.0151972,0.00560702,0.00260106,0.0187452,0.0103849,0.00408956,0,0.00160516
6691,6,0.0117422,0.00538616,0.0024633,0.0180851,0.00743246,0.00363591,0,0.00151381
6692,6,0.0113597,0.0051093,0.00240936,0.0108602,0.00585888,0.00207748,0,0.00153298
6693,6,0.0206083,0.00528195,0.00259434,0.0306545,0.00738887,0.00426295,0,0.00178347
6694,6,0.0206083,0.00556399,0.00248405,0.0306545,0.00744098,0.00424772,0,0.00178184
6695,6,0.0107701,0.00509932,0.00206818,0.0155781,0.00624092,0.00267569,0,0.00117938
6696,6,0.0145986,0.00548179,0.00253245,0.0155781,0.00628732,0.00298175,0,0.00145303
6697,6,0.0145986,0.00560393,0.00254849,0.0192201,0.00623311,0.00330115,0,0.00155699
6698,6,0.0128144,0.00521353,0.00246228,0.0192201,0.00597331,0.00307916,0,0.00139318
6699,6,0.0128144,0.00517203,0.00249954,0.0134102,0.00582033,0.00241634,0,0.0015457
6700,6,0.0107829,0.00501654,0.00241376,0.0131385,0.00567884,0.00245172,0,0.0015599
6701,6,0.0113781,0.00517048,0.00241933,0.0121245,0.00519993,0.00202559,0,0.00145739
6702,6,0.153993,0.0441989,0.0428805,0.407552,0.243598,0.0989922,0,0.00187007
6703,6,0.033093,0.0111201,0.00649466,0.236929,0.105122,0.062305,0,0.00190372
6704,6,0.0154764,0.00659158,0.00297853,0.0932908,0.0363772,0.0212393,0,0.00160913
6705,6,0.0128095,0.00607663,0.0025998,0.0341794,0.0223134,0.00390438,0,0.00155447
6706,6,0.0136357,0.00611632,0.00253128,0.0341794,0.0199605,0.00629429,0,0.00141311
6707,6,0.0140826,0.00681275,0.00274997,0.0303851,0.0143231,0.00591565,0,0.00132413
6708,6,0.0140826,0.00619579,0.00277869,0.0303851,0.0103315,0.00551451,0,0.00131877
6709,6,0.0128798,0.00560786,0.00252878,0.0163485,0.00723547,0.0029722,0,0.00121648
6710,6,0.0160136,0.0063846,0.002879,0.0179071,0.00643728,0.00310473,0,0.00162748
6711,6,0.0160136,0.00641553,0.00308258,0.0179071,0.00571516,0.00309763,0,0.00176929
6712,6,0.0147862,0.00584323,0.00277928,0.0131248,0.00496181,0.00228942,0,0.00175395
6713,6,0.0135297,0.00595388,0.00280055,0.0160785,0.00570794,0.0031466,0,0.00169589
6714,6,0.0139851,0.00627771,0.00281822,0.0160785,0.00667227,0.00341701,0,0.0016316
6715,6,0.0139851,0.00556359,0.0026418,0.0146134,0.00614919,0.00283271,0,0.00156009
6716,6,0.0140517,0.00536519,0.00260941,0.013028,0.00555238,0.00243376,0,0.00150145
6717,6,0.0140517,0.00592354,0.00250216,0.0124595,0.00556157,0.00238017,0,0.00156466
6718,6,0.0123587,0.00599942,0.00245871,0.0393242,0.00711128,0.00587532,0,0.00150922
6719,6,0.0126813,0.00603085,0.00250075,0.0393242,0.0072699,0.00578514,0,0.00155561
6720,6,0.0144984,0.00569108,0.0024606,0.0131566,0.00571117,0.0022914,0,0.0016222
6721,6,0.0144984,0.00527483,0.00239053,0.0131566,0.00559942,0.00242296,0,0.00154545
6722,6,0.0121265,0.00540958,0.00252079,0.0123533,0.00554773,0.00235985,0,0.00156725
6723,6,0.014871,0.00581145,0.0027355,0.0110592,0.00509347,0.00221448,0,0.00185372
6724,1,0.922349,0.307687,0.15496,1.85234,0.805085,0.328056,3,0.065381
6725,1,0.828546,0.315826,0.147698,1.61073,0.766145,0.309246,4,0.0637237
6726,1,0.831333,0.330216,0.142724,1.53883,0.719819,0.344177,2,0.0623691
6727,1,0.831333,0.343169,0.143813,1.51841,0.710595,0.35343,3,0.0656861
6728,1,0.730595,0.325971,0.136395,1.51841,0.722053,0.341434,4,0.0674423
6729,1,0.699632,0.307863,0.128163,1.43623,0.677575,0.33108,3,0.0563732
6730,1,0.745726,0.299644,0.132698,1.43623,0.641557,0.31053,2,0.0514269
6731,1,0.745726,0.294389,0.131682,1.45094,0.633897,0.31253,3,0.0535204
6732,1,0.772639,0.299272,0.128614,1.50581,0.669664,0.333561,4,0.0522111
6733,1,0.772639,0.309828,0.1264,1.50581,0.722376,0.333069,2,0.0541705
6734,1,0.712899,0.305117,0.121373,1.44734,0.70012,0.318516,2,0.0493809
6735,1,0.633928,0.295796,0.115766,1.31956,0.671037,0.310297,2,0.0408436
6736,1,0.674258,0.303477,0.121109,1.43928,0.662971,0.316892,2,0.0465278
6737,1,0.776735,0.31254,0.130604,1.7643,0.75739,0.347022,2,0.0459833
6738,1,0.776735,0.321884,0.136403,1.47971,0.736031,0.355564,3,0.0512537
6739,1,0.746355,0.321249,0.138799,1.41541,0.72243,0.349193,5,0.0600506
6740,1,0.746355,0.327748,0.137657,1.41541,0.687315,0.323026,4,0.0649795
6741,1,0.793545,0.33483,0.140664,1.41805,0.670802,0.318854,3,0.0706862
6742,1,0.793545,0.318589,0.142362,1.41805,0.684647,0.322992,4,0.0681366
6743,1,0.741814,0.290499,0.1321,1.51306,0.660078,0.309365,3,0.0492596
6744,1,0.738987,0.27992,0.120595,1.51306,0.617032,0.314496,3,0.0450534
6745,1,0.738987,0.292538,0.126173,1.47108,0.627272,0.348707,3,0.0494048
6746,1,0.733226,0.302919,0.122931,1.49285,0.663662,0.345769,3,0.0459564
6747,1,0.642049,0.299915,0.120849,1.49285,0.664367,0.325163,3,0.051817
6748,1,0.642049,0.293845,0.118509,1.32345,0.638442,0.320967,3,0.0471633
6749,1,0.710366,0.292286,0.120166,1.30295,0.620659,0.304992,3,0.0494615
6750,3,1.00828,0.374634,0.202761,1.21985,0.614022,0.23274,5,0.0971383
6751,3,0.971464,0.366245,0.20109,2.46998,0.832272,0.544217,4,0.0884651
6752,3,1.05324,0.355002,0.202631,2.46998,0.973744,0.543375,4,0.0903624
6753,3,1.05324,0.356684,0.202237,1.79874,0.770848,0.334071,4,0.0908116
6754,3,1.0135,0.352941,0.209001,2.74861,0.90424,0.551543,4,0.0958688
6755,3,1.0135,0.339564,0.202117,2.74861,0.947689,0.531866,4,0.091673
6756,3,0.998909,0.306119,0.178029,1.35595,0.744547,0.210679,4,0.0853247
6757,3,0.998909,0.30154,0.182808,1.23862,0.687889,0.210054,4,0.0828361
6758,3,0.969344,0.374835,0.192592,1.63049,0.804768,0.295512,4,0.094905
6759,3,0.969344,0.378892,0.200313,1.30513,0.70699,0.223445,5,0.0839678
6760,3,0.92505,0.377799,0.197352,2.73139,1.02531,0.616244,4,0.0762712
6761,3,1.00277,0.37397,0.200068,2.73139,1.06258,0.610904,5,0.086956
6762,3,1.00277,0.395537,0.211565,2.04518,0.928352,0.444475,6,0.0897357
6763,3,1.01337,0.409805,0.224357,2.04518,1.00096,0.423735,6,0.0938873
6764,3,1.01337,0.372571,0.215053,2.02958,0.840629,0.275578,5,0.093739
6765,3,0.961769,0.338774,0.181449,1.29048,0.691303,0.227416,4,0.0837553
6766,3,1.15303,0.45359,0.219305,1.43168,0.792591,0.288286,6,0.111913
6767,3,1.06969,0.382321,0.21558,2.72946,0.859081,0.484033,5,0.103818
6768,3,1.06969,0.371243,0.222882,2.90272,1.06421,0.633258,5,0.102275
6769,3,1.05809,0.415913,0.213271,2.90272,0.972424,0.527685,5,0.0801775
6770,3,1.40631,0.379207,0.25077,1.97622,0.931845,0.365919,4,0.118361
6771,3,1.40631,0.356212,0.238536,1.97622,0.92128,0.402588,4,0.119379
6772,3,0.995949,0.393479,0.208017,1.66373,0.771472,0.305688,5,0.0968298
6773,3,0.995949,0.383525,0.210801,1.3811,0.716475,0.245827,4,0.0906053
6774,2,1.01122,0.358869,0.156428,1.80822,0.950877,0.426218,4,0.061449
6775,2,0.818872,0.319126,0.155946,1.71551,0.855071,0.422099,4,0.0629398
6776,2,0.908142,0.305707,0.169545,1.71551,0.883196,0.436418,4,0.0679098
6777,2,0.915909,0.329092,0.171675,1.7698,0.982193,0.440839,4,0.0634892
6778,2,0.915909,0.34002,0.174704,2.18512,0.985445,0.45715,4,0.0590678
6779,2,0.901018,0.35855,0.177699,3.22265,1.14003,0.771777,4,0.0629542
6780,2,0.901018,0.344442,0.150847,3.22265,1.16207,0.735776,4,0.0529422
6781,2,0.85224,0.312207,0.132745,2.01317,1.00241,0.371766,4,0.0445001
6782,2,0.85224,0.31881,0.163193,2.01317,0.923617,0.41209,4,0.0592558
6783,2,0.945218,0.397651,0.169526,2.26532,1.07678,0.473628,4,0.0637932
6784,2,0.770561,0.372759,0.162088,1.96516,1.07215,0.394727,5,0.059123
6785,2,0.801125,0.365047,0.183679,2.90052,1.24245,0.52872,4,0.0559186
6786,2,0.801125,0.357951,0.183621,2.90052,1.13046,0.573622,4,0.0555682
6787,2,0.909345,0.358619,0.182508,2.9007,1.0853,0.629152,4,0.0714102
6788,2,0.909345,0.360938,0.174475,2.9007,1.06931,0.631177,4,0.0734408
6789,2,0.920065,0.340412,0.166155,2.16693,0.909864,0.365802,4,0.0639963
6790,2,0.920065,0.327198,0.17885,2.39978,0.982173,0.437651,5,0.0654601
6791,2,0.976244,0.359627,0.192579,1.79019,1.00703,0.376282,4,0.084757
6792,2,0.976244,0.356363,0.20306,1.71523,0.909346,0.383794,5,0.0888894
6793,2,0.980249,0.340815,0.188051,2.70118,0.979895,0.546018,4,0.0768526
6794,2,0.980249,0.327433,0.17416,1.69012,0.908793,0.421394,4,0.0707038
6795,2,0.87902,0.322894,0.158885,1.71378,0.876295,0.423678,4,0.0592487
6796,2,0.87902,0.307139,0.163121,2.377,0.952374,0.458748,4,0.0627804
6797,2,0.930803,0.303786,0.167976,2.377,0.92679,0.484588,4,0.0640944
6798,2,0.930803,0.287102,0.167172,1.97814,0.737074,0.377776,3,0.0750556
6799,5,0.0355769,0.016465,0.00819688,0.213348,0.0544381,0.0493701,0,0.00230132
6800,5,0.0189226,0.00776545,0.00425905,0.053887,0.0165376,0.0103749,0,0.00141963
6801,5,0.0141865,0.00492343,0.00218613,0.0216432,0.00994238,0.0042931,0,0.0013281
6802,5,0.0162335,0.00605331,0.00310842,0.0535398,0.0129035,0.00961597,0,0.00151845
6803,5,0.0162335,0.00724027,0.0034967,0.0535398,0.0180351,0.0108382,0,0.00157701
6804,5,0.0144247,0.00623334,0.00294013,0.0406359,0.0140022,0.008861,0,0.00144232
6805,5,0.0148344,0.00589698,0.00261408,0.0468485,0.0137571,0.00824544,0,0.00139573
6806,5,0.0205209,0.00711897,0.00319967,0.0468485,0.0181256,0.00896655,0,0.00172921
6807,5,0.0205209,0.00776492,0.00350321,0.0462321,0.0179747,0.00925356,0,0.00178707
6808,5,0.0196469,0.0084424,0.00389516,0.0462321,0.0175275,0.00804597,0,0.00164933
6809,5,0.0231215,0.00892856,0.00462232,0.0313475,0.015407,0.00640425,0,0.00183252
6810,5,0.0231215,0.00781477,0.0041373,0.029865,0.0118106,0.005597,0,0.00171747
6811,5,0.0156647,0.00707757,0.0028274,0.0222318,0.0101661,0.00365131,0,0.00189452
6812,5,0.0156647,0.00684245,0.00288798,0.0200542,0.00894587,0.00361924,0,0.00197022
6813,5,0.0142547,0.00623021,0.00252197,0.0200542,0.00751064,0.00313737,0,0.00172143
6814,5,0.0754417,0.0274539,0.0143368,0.161316,0.0608926,0.0375067,2,0.00195367
6815,5,0.0262404,0.0140106,0.00644779,0.0900211,0.0319262,0.0154623,0,0.00166082
6816,5,0.0412032,0.0138127,0.00907219,0.309907,0.0565287,0.0574863,0,0.00326987
6817,5,0.0412032,0.0135637,0.00922423,0.309907,0.066988,0.0577721,0,0.0032754
6818,5,0.0257288,0.00795297,0.00462605,0.131074,0.0344111,0.0288327,0,0.00165645
6819,5,0.0158224,0.00722537,0.003449,0.0622209,0.0222612,0.01116,0,0.00169097
6820,5,0.0306941,0.0112352,0.00717,0.0671351,0.029639,0.0175083,0,0.00172697
6821,5,0.0306941,0.0139824,0.00820519,0.0674041,0.0356658,0.0185607,0,0.00150531
6822,5,0.041517,0.0131908,0.0078412,0.0674041,0.0268173,0.0160637,0,0.00253395
6823,5,0.041517,0.0106071,0.0062509,0.039472,0.0183317,0.00763624,0,0.00269472
6824,5,0.0153205,0.00709029,0.00324897,0.0393412,0.0172744,0.00802132,0,0.00181751
6825,5,0.0126194,0.00598322,0.00275813,0.0393412,0.012186,0.00806921,0,0.00151094
6826,5,0.0126194,0.00543247,0.00235531,0.0179089,0.00747138,0.00374662,0,0.00147344
6827,5,0.00976578,0.00476794,0.001991,0.0270247,0.00814647,0.00478361,0,0.00132151
6828,5,0.0198239,0.00518137,0.00308095,0.0270247,0.0102022,0.00527308,0,0.00191943
6829,5,0.0198239,0.00712664,0.00364419,0.0406965,0.0108932,0.00661136,0,0.00212955
6830,5,0.0156822,0.00680023,0.00352702,0.0406965,0.010753,0.00631934,0,0.00178718
6831,5,0.0171446,0.00741034,0.00390796,0.0219034,0.00969979,0.0042076,0,0.0013422
6832,5,0.0171446,0.00794994,0.00343252,0.0194476,0.0094396,0.00427455,0,0.00148525
6833,4,0.153644,0.0421808,0.0281589,0.229804,0.0969928,0.0299487,0,0.00302711
6834,4,0.0614541,0.0189381,0.0170425,0.113866,0.0596799,0.0226389,1,0.00200127
6835,4,0.0180307,0.00689883,0.00396431,0.0601794,0.0259124,0.0155942,0,0.0018015
6836,4,0.0124942,0.00514485,0.00266711,0.0336839,0.0111196,0.00652373,0,0.00135287
6837,4,0.0155919,0.00535712,0.00277509,0.0189716,0.00904455,0.00348448,0,0.00149443
6838,4,0.0155919,0.00572246,0.0028529,0.023153,0.0102431,0.00491681,0,0.00146066
6839,4,0.0284681,0.00836784,0.00545903,0.046699,0.0160814,0.00842814,0,0.00216026
6840,4,0.0284681,0.00890238,0.00580583,0.046699,0.016017,0.00851135,0,0.00246894
6841,4,0.0196142,0.00745569,0.00382095,0.046041,0.014027,0.00764683,0,0.00186755
6842,4,0.0157734,0.00700119,0.00301135,0.046041,0.0142156,0.00862632,0,0.0015694
6843,4,0.0142695,0.00605953,0.0028542,0.0329908,0.0110121,0.00650118,0,0.00161469
6844,4,0.015387,0.00549653,0.00277219,0.0211949,0.00850849,0.004146,0,0.00131208
6845,4,0.015387,0.00517467,0.00253099,0.0238768,0.00857784,0.00480783,0,0.00156045
6846,4,0.0170101,0.00566732,0.00281292,0.0238768,0.00886496,0.00472221,0,0.00195042
6847,4,0.0170101,0.00604636,0.00272449,0.0195897,0.00791029,0.00342453,0,0.00193167
6848,4,0.0164028,0.00616001,0.00303614,0.0163326,0.00767919,0.00324108,0,0.0018194
6849,4,0.191447,0.0460151,0.0354312,0.511274,0.363221,0.0953985,0,0.00285831
6850,4,0.0534882,0.0182687,0.0127372,0.376075,0.200011,0.0926543,2,0.00173152
6851,4,0.0219732,0.00824136,0.00374813,0.176255,0.0759219,0.0499944,0,0.00171251
6852,4,0.0151728,0.00647881,0.00332746,0.0787802,0.0254176,0.0180005,0,0.00177676
6853,4,0.0150288,0.00688255,0.00295934,0.0503529,0.0237169,0.00967037,0,0.00160256
6854,4,0.0217293,0.00924855,0.00423595,0.0503529,0.023465,0.0114576,0,0.00155852
6855,4,0.0217293,0.00972452,0.00421505,0.040713,0.0147814,0.0086735,0,0.00149567
6856,4,0.01779,0.00823479,0.00301986,0.0408869,0.0148959,0.00906553,0,0.00146336
6857,4,0.01779,0.00829875,0.003093,0.0408869,0.0161009,0.00884081,0,0.00145762
6858,4,0.0190616,0.00761573,0.00331422,0.0262733,0.01381,0.00616418,0,0.00202386
6859,4,0.0190616,0.00723251,0.00322116,0.0358161,0.0126339,0.00712688,0,0.00222223
6860,4,0.015081,0.00742511,0.00333951,0.0358161,0.0109052,0.00736169,0,0.00178836
6861,4,0.015081,0.00730464,0.00337333,0.0287509,0.0111609,0.00568672,0,0.00146839
6862,4,0.0179115,0.00790221,0.0031955,0.0307794,0.0121322,0.00633627,0,0.00147294
6863,4,0.0179115,0.00829355,0.00332464,0.0307794,0.0121558,0.00764667,0,0.00151641
6864,4,0.0194318,0.00741041,0.00355335,0.0305469,0.0123869,0.00728978,0,0.00151591
6865,6,0.159646,0.0615337,0.0478896,0.476992,0.290822,0.108357,1,0.00178422
6866,6,0.0352284,0.0160754,0.00978507,0.280321,0.133848,0.0743019,0,0.00139041
6867,6,0.017912,0.0067954,0.00343612,0.120221,0.0436282,0.0338504,0,0.00143576
6868,6,0.0148261,0.00579557,0.00266056,0.0303853,0.0199598,0.00564346,0,0.00136667
6869,6,0.0148261,0.00529358,0.00257693,0.0330763,0.0227592,0.0046422,0,0.00123852
6870,6,0.0197222,0.00549457,0.00266795,0.0330763,0.0188826,0.00573981,0,0.00173518
6871,6,0.0197222,0.00544805,0.003177,0.0231228,0.0116923,0.00524432,0,0.00222544
6872,6,0.0178776,0.00535949,0.00289701,0.0186522,0.00737349,0.00321782,0,0.0019671
6873,6,0.0110987,0.00491813,0.00242175,0.0186522,0.00723911,0.00330424,0,0.00137976
6874,6,0.0115711,0.00455787,0.00204469,0.0165983,0.00703857,0.0034084,0,0.00135785
6875,6,0.0133948,0.00547381,0.00236821,0.0165983,0.00628018,0.0030732,0,0.00144561
6876,6,0.0133948,0.00583868,0.00261498,0.0157905,0.00667228,0.00253477,0,0.00151636
6877,6,0.0110921,0.00527922,0.00237815,0.0134954,0.00721602,0.00252299,0,0.00138176
6878,6,0.00998296,0.00507318,0.0020441,0.0171952,0.00683711,0.00301228,0,0.00132892
6879,6,0.0164582,0.00517657,0.0024423,0.0171952,0.00660648,0.00300381,0,0.0015603
6880,6,0.150832,0.0556036,0.0471377,0.426767,0.233698,0.092902,2,0.00295482
6881,6,0.0441803,0.0124182,0.00689075,0.21804,0.10038,0.0622479,0,0.00137402
6882,6,0.0211107,0.00884065,0.00422402,0.104036,0.0305572,0.0242401,0,0.00132779
6883,6,0.013031,0.00619454,0.00250178,0.0305893,0.0170542,0.00590018,0,0.00143705
6884,6,0.0121696,0.00523149,0.00245355,0.0305893,0.0196394,0.00415822,0,0.00141386
6885,6,0.0147885,0.00528501,0.00267771,0.0278775,0.0151678,0.00593633,0,0.00148875
6886,6,0.0154332,0.00541144,0.0029207,0.0195748,0.0094863,0.00416049,0,0.00150784
6887,6,0.0156944,0.00576284,0.00318532,0.0168861,0.00697356,0.00284243,0,0.00158309
6888,6,0.0156944,0.00521005,0.00280026,0.013699,0.00644902,0.00239868,0,0.0014611
6889,6,0.0106852,0.00489729,0.00227677,0.013699,0.00626476,0.0025022,0,0.00138156
6890,6,0.0121387,0.00530239,0.00242551,0.0125366,0.00584115,0.00241537,0,0.00150205
6891,6,0.0121387,0.00530495,0.00238946,0.0187999,0.00585178,0.00270921,0,0.00138686
6892,6,0.0107924,0.00518539,0.00218281,0.0187999,0.00625232,0.00282883,0,0.00122425
6893,6,0.0107731,0.00511953,0.00210492,0.0136135,0.00682624,0.0025083,0,0.00139507
6894,1,0.75433,0.334525,0.147768,1.69141,0.855228,0.32607,3,0.0576013
6895,1,0.75433,0.340069,0.15721,1.70223,0.786544,0.355761,4,0.0598656
6896,1,0.748508,0.312348,0.142835,1.70223,0.741758,0.336206,3,0.0510874
6897,1,0.787354,0.300634,0.142711,1.48943,0.709281,0.338706,3,0.059059
6898,1,0.952609,0.308183,0.15043,1.67787,0.665398,0.374254,4,0.0700304
6899,1,0.952609,0.315706,0.144996,1.67787,0.69166,0.388913,4,0.0643207
6900,1,0.718946,0.309522,0.137303,1.66467,0.716986,0.382947,3,0.0535234
6901,1,0.708028,0.301979,0.126822,1.66467,0.699606,0.363442,4,0.0538608
6902,1,0.679257,0.314611,0.122834,1.57906,0.6911,0.339468,3,0.0504774
6903,1,0.71233,0.324142,0.134877,1.57906,0.665013,0.3403,4,0.0486545
6904,1,0.788167,0.309749,0.144241,1.49457,0.67801,0.359942,4,0.0537365
6905,1,0.788167,0.29272,0.133077,1.49457,0.668727,0.347965,2,0.049983
6906,1,0.778154,0.287565,0.130208,1.58933,0.648644,0.335934,2,0.048649
6907,1,0.778154,0.279414,0.134687,1.58933,0.67576,0.34344,3,0.0519906
6908,1,0.798213,0.317482,0.142728,1.67233,0.80112,0.341995,3,0.0521279
6909,1,0.912631,0.350237,0.160141,1.63673,0.742727,0.350212,3,0.0706965
6910,1,0.912631,0.338931,0.160038,1.70359,0.745324,0.361642,3,0.0772475
6911,1,0.909878,0.324271,0.15572,1.70359,0.728076,0.35814,5,0.072118
6912,1,0.909878,0.323048,0.164506,1.67217,0.688169,0.368757,4,0.06883
6913,1,0.756655,0.329041,0.151779,1.69947,0.712742,0.391093,4,0.0639957
6914,1,0.789836,0.32886,0.144133,1.72473,0.775943,0.396297,5,0.0643167
6915,1,0.789836,0.320495,0.143184,1.72473,0.708772,0.382566,5,0.0623976
6916,1,0.847565,0.34028,0.152004,1.58404,0.675357,0.364078,3,0.0632561
6917,1,0.849703,0.336107,0.16184,1.79446,0.696719,0.378791,3,0.0724904
6918,1,0.849703,0.309752,0.141265,1.79446,0.688346,0.366812,2,0.0633163
6919,1,0.679892,0.295049,0.125123,1.61304,0.675982,0.349112,4,0.0457088
6920,1,0.631991,0.287018,0.121494,1.58435,0.661706,0.36761,3,0.0473703
6921,3,1.11072,0.405801,0.230267,1.2171,0.61951,0.214632,5,0.111105
6922,3,1.11072,0.398238,0.225599,1.50827,0.649874,0.243093,5,0.0998527
6923,3,0.983529,0.391029,0.204741,2.99176,0.980527,0.58641,4,0.0866014
6924,3,0.983529,0.389115,0.217871,2.99176,0.946992,0.588873,4,0.0951165
6925,3,0.938623,0.375128,0.213657,1.92333,0.802788,0.387626,5,0.0991566
6926,3,1.09835,0.381262,0.214903,1.92333,0.903943,0.396928,4,0.105367
6927,3,1.09835,0.384214,0.214022,1.66123,0.77997,0.284035,4,0.096641
6928,3,0.88107,0.386762,0.21641,1.54285,0.683039,0.273197,5,0.0898686
6929,3,0.912543,0.413552,0.20814,1.97254,0.872913,0.314151,6,0.0813547
6930,3,0.912543,0.38054,0.216287,1.31509,0.689532,0.252611,6,0.0759113
6931,3,1.09855,0.381673,0.215255,3.68686,0.998739,0.688144,5,0.0887279
6932,3,1.09855,0.404335,0.216522,3.68686,1.06895,0.651439,5,0.0929351
6933,3,1.07342,0.385239,0.220321,1.84106,0.899281,0.361567,5,0.0932392
6934,3,1.07342,0.385862,0.20895,1.84106,0.954356,0.370814,5,0.0830155
6935,3,0.793586,0.361871,0.189815,1.66448,0.805791,0.273394,5,0.0737711
6936,3,0.921589,0.360606,0.211694,1.44629,0.650158,0.245998,4,0.0950578
6937,3,1.0866,0.432335,0.209369,2.10858,0.911445,0.365359,4,0.0879362
6938,3,1.05307,0.427329,0.225479,2.10858,0.788324,0.324793,5,0.0965896
6939,3,1.05307,0.42955,0.236245,3.07529,1.01282,0.563807,5,0.0955243
6940,3,0.981902,0.398632,0.218163,3.07529,1.0035,0.575563,5,0.0891057
6941,3,1.1118,0.360933,0.216428,2.06387,0.864594,0.43718,4,0.0920464
6942,3,1.1118,0.357986,0.209141,2.06387,0.923593,0.409934,4,0.0977501
6943,3,1.03582,0.379422,0.189419,1.58052,0.788368,0.277062,5,0.0971289
6944,3,0.989733,0.373261,0.202874,1.55426,0.695103,0.244824,4,0.0921284
6945,2,0.960096,0.389454,0.201966,2.16591,1.10927,0.498812,4,0.0778266
6946,2,0.960096,0.370193,0.172559,1.9269,1.06211,0.412533,4,0.073037
6947,2,0.917082,0.351501,0.163574,3.55762,1.1706,0.685641,4,0.0619485
6948,2,0.970896,0.35577,0.184957,3.55762,1.07601,0.693152,4,0.068608
6949,2,0.970896,0.374626,0.205798,2.17286,0.900312,0.389151,4,0.0825204
6950,2,0.965242,0.385902,0.199262,2.92247,1.10136,0.637145,4,0.0811132
6951,2,0.964089,0.362707,0.179467,2.92247,1.11537,0.62764,4,0.0776675
6952,2,0.873805,0.327923,0.170319,2.24519,0.967568,0.406787,4,0.074832
6953,2,0.91903,0.389737,0.177711,2.20303,1.07065,0.390957,4,0.0653929
6954,2,0.91347,0.352196,0.194849,1.61308,0.959282,0.348539,5,0.0742498
6955,2,0.862506,0.34139,0.187435,2.54632,1.04747,0.501975,4,0.0615577
6956,2,0.935947,0.341226,0.190136,2.54632,1.00924,0.512087,4,0.0588755
6957,2,0.954801,0.370003,0.193714,3.43292,1.18278,0.780011,4,0.0646027
6958,2,0.954801,0.389971,0.18368,3.43292,1.19731,0.788752,4,0.0591447
6959,2,0.946192,0.352392,0.190269,2.41877,0.930142,0.400628,4,0.0693092
6960,2,0.946192,0.340672,0.191691,2.12591,0.945366,0.40257,5,0.0786461
6961,2,0.838305,0.350553,0.189213,1.92516,1.07684,0.380956,4,0.0553284
6962,2,0.85391,0.341633,0.192637,1.69723,0.970737,0.396316,4,0.0583596
6963,2,0.92025,0.371971,0.192679,2.9667,1.08882,0.576203,4,0.0619802
6964,2,1.01226,0.385354,0.200249,2.9667,1.08085,0.583853,5,0.0727124
6965,2,1.01226,0.366447,0.194118,2.12185,0.967832,0.447087,5,0.0722283
6966,2,0.90867,0.33631,0.17796,2.12185,0.962217,0.439353,4,0.0654031
6967,2,0.837848,0.313398,0.169417,2.29239,0.938738,0.431309,4,0.0684533
6968,2,0.901181,0.309315,0.165619,2.29239,0.929601,0.441612,4,0.0694447
6969,5,0.0944298,0.0232525,0.0146951,0.171092,0.0683382,0.0407591,2,0.00642797
6970,5,0.0434487,0.0115593,0.00671772,0.0976967,0.0382616,0.0211928,0,0.00353218
6971,5,0.0170949,0.00749563,0.00346868,0.0458137,0.0237166,0.00950943,0,0.00213091
6972,5,0.0197836,0.0095575,0.00402229,0.0476324,0.0214964,0.00782451,0,0.00146799
6973,5,0.0197836,0.00999823,0.00370528,0.0504259,0.0241579,0.0102516,0,0.00112828
6974,5,0.0257283,0.00891567,0.00470951,0.160561,0.034944,0.0271226,0,0.00177444
6975,5,0.143005,0.042799,0.0401449,0.392979,0.151964,0.118278,2,0.00461678
6976,5,0.143005,0.0765823,0.0300045,0.392979,0.230968,0.0750142,3,0.005124
